month,hour,day_type,daylight_savings_status,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,carbon_intensity
3,13,5,0,0.296,0,0,0,646.375,17.8,61,856,905,13.3,13.9,16.1,90,84,67,0,0,440,0,0,8,0.21,0.5,0.21,0.21,0.16246527
3,14,5,0,0.28448334,0,0,0,626.2833,17.2,70,785,883,12.8,12.8,16.7,93,90,65,0,0,701,0,0,666,0.21,0.5,0.21,0.21,0.15826987
3,15,5,0,0.28236666,0,0,0,558.3125,17.2,70,654,843,12.8,12.8,15.6,93,90,72,0,0,439,0,0,278,0.21,0.21,0.21,0.21,0.15454996
3,16,5,0,0.4847,0,0,0,453.15417,16.7,67,471,770,12.8,11.1,15.6,90,93,72,0,0,480,0,0,809,0.5,0.21,0.21,0.5,0.16096593
3,17,5,0,0.99048335,0,0,0,314.625,15.6,72,254,613,13.3,11.1,15.0,90,93,75,0,0,263,0,0,666,0.5,0.21,0.21,0.5,0.16137548
3,18,5,0,1.4962667,0,0,0,49.654167,13.9,90,58,240,11.7,10.6,13.9,83,93,72,0,0,59,0,0,264,0.5,0.21,0.21,0.5,0.16998455
3,19,5,0,0.83311665,0,0,0,0.0,13.3,90,0,0,13.9,11.1,13.3,84,90,75,0,30,0,0,1,0,0.5,0.21,0.21,0.5,0.17384234
3,20,5,0,0.31655,0,0,0,0.0,12.8,93,0,0,12.8,12.8,13.3,90,83,78,0,180,0,0,271,0,0.5,0.21,0.21,0.5,0.1722559
3,21,5,0,0.6117833,0,0,0,0.0,12.8,93,0,0,12.8,13.9,12.8,90,84,80,0,344,0,0,325,0,0.21,0.21,0.21,0.21,0.16372012
3,22,5,0,0.5047,0,0,0,0.0,12.8,90,0,0,11.1,14.4,12.8,93,78,83,0,282,0,0,34,0,0.21,0.21,0.21,0.21,0.1515329
3,23,5,0,0.5436,0,0,0,0.0,13.3,90,0,0,11.1,15.0,12.2,93,75,83,0,281,0,0,14,0,0.21,0.21,0.21,0.21,0.15575047
3,24,5,0,0.46368334,0,0,0,0.0,11.7,83,0,0,10.6,15.0,12.8,93,75,36,0,399,0,0,9,0,0.21,0.21,0.21,0.21,0.16157733
3,1,6,0,0.36546665,0,0,0,0.0,13.9,84,0,0,11.1,16.1,11.7,90,67,83,30,440,0,1,8,0,0.21,0.21,0.21,0.21,0.16190797
3,2,6,0,0.32073334,0,0,0,0.0,12.8,90,0,0,12.8,16.7,11.7,83,65,83,180,701,0,271,666,0,0.21,0.21,0.21,0.21,0.15512827
3,3,6,0,0.31665,0,0,0,0.0,12.8,90,0,0,13.9,15.6,11.7,84,72,83,344,439,0,325,278,0,0.21,0.21,0.21,0.21,0.14931041
3,4,6,0,0.31348333,0,0,0,0.0,11.1,93,0,0,14.4,15.6,11.1,78,72,86,282,480,0,34,809,0,0.21,0.21,0.5,0.21,0.15326618
3,5,6,0,0.31306666,0,0,0,0.0,11.1,93,0,0,15.0,15.0,10.0,75,75,90,281,263,0,14,666,0,0.21,0.21,0.5,0.21,0.1582338
3,6,6,0,1.2384666,0,0,0,0.0,10.6,93,0,0,15.0,13.9,11.1,75,72,45,399,59,0,9,264,0,0.21,0.21,0.5,0.21,0.15772189
3,7,6,0,2.1627166,0,0,0,13.295834,11.1,90,30,1,16.1,13.3,11.7,67,75,43,440,0,53,8,0,230,0.21,0.21,0.5,0.21,0.15675835
3,8,6,0,1.5013666,0,0,0,44.616665,12.8,83,180,271,16.7,13.3,13.3,65,78,40,701,0,254,666,0,648,0.21,0.21,0.5,0.21,0.15675548
3,9,6,0,0.631,0,0,0,174.4875,13.9,84,344,325,15.6,12.8,15.0,72,80,39,439,0,476,278,0,802,0.21,0.21,0.21,0.21,0.16127354
3,10,6,0,0.7750667,0,0,0,352.89166,14.4,78,282,34,15.6,12.8,15.0,72,83,48,480,0,660,809,0,868,0.21,0.5,0.21,0.21,0.17240445
3,11,6,0,0.57961667,0,0,0,493.6375,15.0,75,281,14,15.0,12.2,16.1,75,83,46,263,0,787,666,0,913,0.21,0.5,0.21,0.21,0.17017035
3,12,6,0,0.95346665,0,0,0,581.19586,15.0,75,399,9,13.9,12.8,15.6,72,36,52,59,0,870,264,0,930,0.21,0.5,0.21,0.21,0.17143834
3,13,6,0,0.69595,0,0,0,635.92914,16.1,67,440,8,13.3,11.7,15.6,75,83,54,0,0,819,0,0,865,0.21,0.5,0.21,0.21,0.17193152
3,14,6,0,2.7782667,0,0,0,649.6458,16.7,65,701,666,13.3,11.7,15.0,78,83,54,0,0,745,0,0,700,0.21,0.5,0.21,0.21,0.16619378
3,15,6,0,1.3431833,0,0,0,478.86667,15.6,72,439,278,12.8,11.7,15.6,80,83,56,0,0,541,0,0,469,0.21,0.21,0.21,0.21,0.16585097
3,16,6,0,0.50853336,0,0,0,315.425,15.6,72,480,809,12.8,11.1,15.0,83,86,56,0,0,443,0,0,525,0.5,0.21,0.21,0.5,0.16854677
3,17,6,0,0.46843332,0,0,0,288.24582,15.0,75,263,666,12.2,10.0,13.3,83,90,64,0,0,210,0,0,275,0.5,0.21,0.21,0.5,0.17188722
3,18,6,0,0.85366666,0,0,0,103.05417,13.9,72,59,264,12.8,11.1,12.2,36,45,72,0,0,55,0,0,191,0.5,0.21,0.21,0.5,0.17931597
3,19,6,0,1.1611,0,0,0,0.0,13.3,75,0,0,11.7,11.7,12.2,83,43,72,0,53,0,0,230,0,0.5,0.21,0.21,0.5,0.1790669
3,20,6,0,1.0329666,0,0,0,0.0,13.3,78,0,0,11.7,13.3,12.2,83,40,64,0,254,0,0,648,0,0.5,0.21,0.21,0.5,0.17834608
3,21,6,0,0.8026,0,0,0,0.0,12.8,80,0,0,11.7,15.0,13.3,83,39,42,0,476,0,0,802,0,0.21,0.21,0.21,0.21,0.17884997
3,22,6,0,0.76891667,0,0,0,0.0,12.8,83,0,0,11.1,15.0,12.8,86,48,37,0,660,0,0,868,0,0.21,0.21,0.21,0.21,0.17169063
3,23,6,0,0.7432167,0,0,0,0.0,12.2,83,0,0,10.0,16.1,13.3,90,46,37,0,787,0,0,913,0,0.21,0.21,0.21,0.21,0.15792859
3,24,6,0,0.76715,0,0,0,0.0,12.8,36,0,0,11.1,15.6,10.6,45,52,72,0,870,0,0,930,0,0.21,0.21,0.21,0.21,0.15482986
3,1,7,0,1.42745,0,0,0,0.0,11.7,83,0,0,11.7,15.6,12.2,43,54,35,53,819,0,230,865,0,0.21,0.21,0.21,0.21,0.1556541
3,2,7,0,0.39406666,0,0,0,0.0,11.7,83,0,0,13.3,15.0,11.7,40,54,38,254,745,0,648,700,0,0.21,0.21,0.21,0.21,0.15472855
3,3,7,0,0.40231666,0,0,0,0.0,11.7,83,0,0,15.0,15.6,10.0,39,56,48,476,541,0,802,469,0,0.21,0.21,0.21,0.21,0.1515957
3,4,7,0,0.40296668,0,0,0,0.0,11.1,86,0,0,15.0,15.0,8.3,48,56,77,660,443,0,868,525,0,0.21,0.21,0.5,0.21,0.15428206
3,5,7,0,0.40123335,0,0,0,0.0,10.0,90,0,0,16.1,13.3,7.8,46,64,80,787,210,0,913,275,0,0.21,0.21,0.5,0.21,0.15852751
3,6,7,0,0.40338334,0,0,0,0.0,11.1,45,0,0,15.6,12.2,8.3,52,72,77,870,55,0,930,191,0,0.21,0.21,0.5,0.21,0.1661329
3,7,7,0,0.39733332,0,0,0,11.825,11.7,43,53,230,15.6,12.2,9.4,54,72,74,819,0,44,865,0,115,0.21,0.21,0.5,0.21,0.16449963
3,8,7,0,0.40605,0,0,0,41.545834,13.3,40,254,648,15.0,12.2,12.2,54,64,62,745,0,149,700,0,67,0.21,0.21,0.5,0.21,0.17146297
3,9,7,0,0.40238333,0,0,0,175.9125,15.0,39,476,802,15.6,13.3,13.9,56,42,55,541,0,367,469,0,365,0.21,0.21,0.21,0.21,0.17798862
3,10,7,0,0.59655,0,0,0,355.4,15.0,48,660,868,15.0,12.8,15.0,56,37,54,443,0,550,525,0,485,0.21,0.5,0.21,0.21,0.17427474
3,11,7,0,0.86205,0,0,0,494.9375,16.1,46,787,913,13.3,13.3,16.1,64,37,44,210,0,584,275,0,401,0.21,0.5,0.21,0.21,0.17558922
3,12,7,0,1.9968667,0,0,0,600.2208,15.6,52,870,930,12.2,10.6,16.7,72,72,52,55,0,751,191,0,586,0.21,0.5,0.21,0.21,0.17376752
3,13,7,0,1.6415,0,0,0,654.62915,15.6,54,819,865,12.2,12.2,16.1,72,35,58,0,0,808,0,0,736,0.21,0.5,0.21,0.21,0.17149864
3,14,7,0,1.8036666666666668,0,0,0,664.56665,15.0,54,745,700,12.2,11.7,16.1,64,38,54,0,0,761,0,0,734,0.21,0.5,0.21,0.21,0.16745108
3,15,7,0,1.9658333333333333,0,0,0,612.8458,15.6,56,541,469,13.3,10.0,16.1,42,48,52,0,0,587,0,0,536,0.21,0.21,0.21,0.21,0.16899261
3,16,7,0,2.128,0,0,0,516.1458,15.0,56,443,525,12.8,8.3,16.1,37,77,52,0,0,357,0,0,286,0.5,0.21,0.21,0.5,0.16773738
3,17,7,0,0.97636664,0,0,0,342.075,13.3,64,210,275,13.3,7.8,17.2,37,80,54,0,0,197,0,0,201,0.5,0.21,0.21,0.5,0.17537785
3,18,7,0,1.9489666,0,0,0,74.26667,12.2,72,55,191,10.6,8.3,13.3,72,77,78,0,0,41,0,0,13,0.5,0.21,0.21,0.5,0.18577045
3,19,7,0,1.76565,0,0,0,0.0,12.2,72,0,0,12.2,9.4,12.2,35,74,77,0,44,0,0,115,0,0.5,0.21,0.21,0.5,0.19029033
3,20,7,0,1.0827167,0,0,0,0.0,12.2,64,0,0,11.7,12.2,12.2,38,62,72,0,149,0,0,67,0,0.5,0.21,0.21,0.5,0.19552402
3,21,7,0,1.2062,0,0,0,0.0,13.3,42,0,0,10.0,13.9,11.7,48,55,69,0,367,0,0,365,0,0.21,0.21,0.21,0.21,0.19714575
3,22,7,0,2.8284,0,0,0,0.0,12.8,37,0,0,8.3,15.0,11.1,77,54,77,0,550,0,0,485,0,0.21,0.21,0.21,0.21,0.17763545
3,23,7,0,1.1697834,0,0,0,0.0,13.3,37,0,0,7.8,16.1,11.1,80,44,72,0,584,0,0,401,0,0.21,0.21,0.21,0.21,0.16601665
3,24,7,0,0.9562333,0,0,0,0.0,10.6,72,0,0,8.3,16.7,8.3,77,52,56,0,751,0,0,586,0,0.21,0.21,0.21,0.21,0.17916285
3,1,1,0,0.64231664,0,0,0,0.0,12.2,35,0,0,9.4,16.1,10.6,74,58,77,44,808,0,115,736,0,0.21,0.21,0.21,0.21,0.18263428
3,2,1,0,0.64203334,0,0,0,0.0,11.7,38,0,0,12.2,16.1,10.6,62,54,77,149,761,0,67,734,0,0.21,0.21,0.21,0.21,0.18174481
3,3,1,0,0.4703,0,0,0,0.0,10.0,48,0,0,13.9,16.1,10.0,55,52,80,367,587,0,365,536,0,0.21,0.21,0.21,0.21,0.1816366
3,4,1,0,0.40596667,0,0,0,0.0,8.3,77,0,0,15.0,16.1,10.0,54,52,77,550,357,0,485,286,0,0.21,0.21,0.5,0.21,0.1785954
3,5,1,0,0.40466666,0,0,0,0.0,7.8,80,0,0,16.1,17.2,10.0,44,54,77,584,197,0,401,201,0,0.21,0.21,0.5,0.21,0.19094838
3,6,1,0,0.40196666,0,0,0,0.0,8.3,77,0,0,16.7,13.3,10.0,52,78,77,751,41,0,586,13,0,0.21,0.21,0.5,0.21,0.1974649
3,7,1,0,0.32316667,0,0,0,6.7833333,9.4,74,44,115,16.1,12.2,10.6,58,77,74,808,0,31,736,0,3,0.21,0.21,0.5,0.21,0.19998886
3,8,1,0,0.48408332,0,0,0,50.829166,12.2,62,149,67,16.1,12.2,10.6,54,72,80,761,0,47,734,0,1,0.21,0.21,0.5,0.21,0.20104295
3,9,1,0,0.9590333,0,0,0,112.125,13.9,55,367,365,16.1,11.7,12.2,52,69,69,587,0,275,536,0,57,0.21,0.21,0.21,0.21,0.20241308
3,10,1,0,0.55043334,0,0,0,208.14583,15.0,54,550,485,16.1,11.1,12.2,52,77,75,357,0,176,286,0,11,0.21,0.5,0.21,0.21,0.19477761
3,11,1,0,0.5581667,0,0,0,340.05,16.1,44,584,401,17.2,11.1,10.6,54,72,86,197,0,160,201,0,5,0.21,0.5,0.21,0.21,0.1870407
3,12,1,0,0.5696,0,0,0,619.55835,16.7,52,751,586,13.3,8.3,10.0,78,56,96,41,0,222,13,0,5,0.21,0.5,0.21,0.21,0.189925
3,13,1,0,0.5651111,0,0,0,658.7361,16.1,58,808,736,12.2,10.6,12.2,77,77,43,0,0,387,0,0,1,0.21,0.5,0.21,0.21,0.19495803
3,14,1,0,0.5606,0,0,0,698.3146,16.1,54,761,734,12.2,10.6,12.2,72,77,42,0,0,308,0,0,7,0.21,0.5,0.21,0.21,0.19111656
3,15,1,0,0.59105,0,0,0,637.825,16.1,52,587,536,11.7,10.0,12.2,69,80,43,0,0,476,0,0,193,0.21,0.21,0.21,0.21,0.18395275
3,16,1,0,0.58493334,0,0,0,535.525,16.1,52,357,286,11.1,10.0,9.4,77,77,50,0,0,226,0,0,143,0.5,0.21,0.21,0.5,0.18305682
3,17,1,0,0.95853335,0,0,0,357.43332,17.2,54,197,201,11.1,10.0,11.7,72,77,45,0,0,139,0,0,61,0.5,0.21,0.21,0.5,0.18623465
3,18,1,0,1.0235333,0,0,0,75.65,13.3,78,41,13,8.3,10.0,11.1,56,77,47,0,0,49,0,0,116,0.5,0.21,0.21,0.5,0.19272059
3,19,1,0,1.1213666,0,0,0,0.0,12.2,77,0,0,10.6,10.6,10.6,77,74,48,0,31,0,0,3,0,0.5,0.21,0.21,0.5,0.19696395
3,20,1,0,0.87511665,0,0,0,0.0,12.2,72,0,0,10.6,10.6,10.0,77,80,50,0,47,0,0,1,0,0.5,0.21,0.21,0.5,0.20254813
3,21,1,0,0.9500333,0,0,0,0.0,11.7,69,0,0,10.0,12.2,10.0,80,69,52,0,275,0,0,57,0,0.21,0.21,0.21,0.21,0.19363193
3,22,1,0,1.1587334,0,0,0,0.0,11.1,77,0,0,10.0,12.2,10.0,77,75,50,0,176,0,0,11,0,0.21,0.21,0.21,0.21,0.16977444
3,23,1,0,0.85085833,0,0,0,0.0,11.1,72,0,0,10.0,10.6,8.9,77,86,54,0,160,0,0,5,0,0.21,0.21,0.21,0.21,0.16253243
3,24,1,0,0.61261666,0,0,0,0.0,8.3,56,0,0,10.0,10.0,10.6,77,96,45,0,222,0,0,5,0,0.21,0.21,0.21,0.21,0.15520322
3,1,2,0,0.42038333,0,0,0,0.0,10.6,77,0,0,10.6,12.2,7.8,74,43,58,31,387,0,3,1,0,0.21,0.21,0.21,0.21,0.15424354
3,2,2,0,0.40256667,0,0,0,0.0,10.6,77,0,0,10.6,12.2,8.3,80,42,56,47,308,0,1,7,0,0.21,0.21,0.21,0.21,0.15603329
3,3,2,0,0.38583332,0,0,0,0.0,10.0,80,0,0,12.2,12.2,7.8,69,43,58,275,476,0,57,193,0,0.21,0.21,0.21,0.21,0.15602101
3,4,2,0,0.38271666,0,0,0,0.0,10.0,77,0,0,12.2,9.4,6.7,75,50,60,176,226,0,11,143,0,0.21,0.21,0.5,0.21,0.1591945
3,5,2,0,0.38105,0,0,0,0.0,10.0,77,0,0,10.6,11.7,7.2,86,45,61,160,139,0,5,61,0,0.21,0.21,0.5,0.21,0.1701727
3,6,2,0,0.40230834,0,0,0,0.0,10.0,77,0,0,10.0,11.1,7.8,96,47,58,222,49,0,5,116,0,0.21,0.21,0.5,0.21,0.18261212
3,7,2,0,0.5226667,0,0,0,16.470833,10.6,74,31,3,12.2,10.6,8.9,43,48,50,387,0,55,1,0,170,0.21,0.21,0.5,0.21,0.19150358
3,8,2,0,0.68593335,0,0,0,66.10833,10.6,80,47,1,12.2,10.0,11.1,42,50,47,308,0,248,7,0,535,0.21,0.21,0.5,0.21,0.19489115
3,9,2,0,0.39111668,0,0,0,218.57916,12.2,69,275,57,12.2,10.0,12.2,43,52,43,476,0,471,193,0,711,0.21,0.21,0.21,0.21,0.19686243
3,10,2,0,0.5244833,0,0,0,306.55417,12.2,75,176,11,9.4,10.0,13.9,50,50,39,226,0,668,143,0,805,0.21,0.5,0.21,0.21,0.19539067
3,11,2,0,0.6106833,0,0,0,220.325,10.6,86,160,5,11.7,8.9,15.0,45,54,36,139,0,804,61,0,847,0.21,0.5,0.21,0.21,0.19111475
3,12,2,0,0.52381665,0,0,0,201.1,10.0,96,222,5,11.1,10.6,14.4,47,45,36,49,0,878,116,0,869,0.21,0.5,0.21,0.21,0.18116276
3,13,2,0,0.62831664,0,0,0,157.12917,12.2,43,387,1,10.6,7.8,15.6,48,58,31,0,0,878,0,0,869,0.21,0.5,0.21,0.21,0.18042105
3,14,2,0,0.80003333,0,0,0,197.3,12.2,42,308,7,10.0,8.3,15.6,50,56,35,0,0,811,0,0,852,0.21,0.5,0.21,0.21,0.1773331
3,15,2,0,0.4376,0,0,0,181.05,12.2,43,476,193,10.0,7.8,15.6,52,58,35,0,0,675,0,0,809,0.21,0.21,0.21,0.21,0.17327055
3,16,2,0,0.36886665,0,0,0,59.395832,9.4,50,226,143,10.0,6.7,15.0,50,60,38,0,0,482,0,0,720,0.5,0.21,0.21,0.5,0.17303774
3,17,2,0,0.3213,0,0,0,37.666668,11.7,45,139,61,8.9,7.2,13.9,54,61,34,0,0,260,0,0,554,0.5,0.21,0.21,0.5,0.17303166
3,18,2,0,0.54788333,0,0,0,8.191667,11.1,47,49,116,10.6,7.8,13.3,45,58,40,0,0,61,0,0,189,0.5,0.21,0.21,0.5,0.17632997
3,19,2,0,0.67726666,0,0,0,0.0,10.6,48,0,0,7.8,8.9,12.8,58,50,39,0,55,1,0,170,0,0.5,0.21,0.21,0.5,0.17961228
3,20,2,0,0.95573336,0,0,0,0.0,10.0,50,0,0,8.3,11.1,12.8,56,47,39,0,248,0,0,535,0,0.5,0.21,0.21,0.5,0.18659689
3,21,2,0,2.06665,0,0,0,0.0,10.0,52,0,0,7.8,12.2,12.2,58,43,40,0,471,0,0,711,0,0.21,0.21,0.21,0.21,0.17908022
3,22,2,0,2.4696,0,0,0,0.0,10.0,50,0,0,6.7,13.9,13.3,60,39,33,0,668,0,0,805,0,0.21,0.21,0.21,0.21,0.15964535
3,23,2,0,1.04165,0,0,0,0.0,8.9,54,0,0,7.2,15.0,12.2,61,36,42,0,804,0,0,847,0,0.21,0.21,0.21,0.21,0.15695961
3,24,2,0,0.6730667,0,0,0,0.0,10.6,45,0,0,7.8,14.4,12.8,58,36,51,0,878,0,0,869,0,0.21,0.21,0.21,0.21,0.15824284
3,1,3,0,0.59611666,0,0,0,0.0,7.8,58,0,0,8.9,15.6,10.6,50,31,45,55,878,0,170,869,0,0.21,0.21,0.21,0.21,0.1488045
3,2,3,0,0.39286667,0,0,0,0.0,8.3,56,0,0,11.1,15.6,10.0,47,35,77,248,811,0,535,852,0,0.21,0.21,0.21,0.21,0.14884856
3,3,3,0,0.38166666,0,0,0,0.0,7.8,58,0,0,12.2,15.6,9.4,43,35,80,471,675,0,711,809,0,0.21,0.21,0.21,0.21,0.14794311
3,4,3,0,0.3773,0,0,0,0.0,6.7,60,0,0,13.9,15.0,9.4,39,38,80,668,482,0,805,720,0,0.21,0.21,0.5,0.21,0.1519756
3,5,3,0,0.37616667,0,0,0,0.0,7.2,61,0,0,15.0,13.9,10.0,36,34,69,804,260,0,847,554,0,0.21,0.21,0.5,0.21,0.16394235
3,6,3,0,0.46365,0,0,0,0.0,7.8,58,0,0,14.4,13.3,8.9,36,40,74,878,61,1,869,189,1,0.21,0.21,0.5,0.21,0.18056811
3,7,3,0,0.7244667,0,0,0,16.45,8.9,50,55,170,15.6,12.8,9.4,31,39,69,878,1,65,869,0,143,0.21,0.21,0.5,0.21,0.18730365
3,8,3,0,0.5773,0,0,0,74.6,11.1,47,248,535,15.6,12.8,12.8,35,39,55,811,0,218,852,0,413,0.21,0.21,0.5,0.21,0.19099736
3,9,3,0,0.70708334,0,0,0,197.15834,12.2,43,471,711,15.6,12.2,13.9,35,40,55,675,0,385,809,0,377,0.21,0.21,0.21,0.21,0.19027266
3,10,3,0,1.2297,0,0,0,294.60416,13.9,39,668,805,15.0,13.3,15.0,38,33,62,482,0,493,720,0,366,0.21,0.5,0.21,0.21,0.18653156
3,11,3,0,0.30063334,0,0,0,545.49585,15.0,36,804,847,13.9,12.2,15.0,34,42,67,260,0,744,554,0,730,0.21,0.5,0.21,0.21,0.18629077
3,12,3,0,0.30066666,0,0,0,554.8417,14.4,36,878,869,13.3,12.8,15.6,40,51,67,61,0,878,189,0,929,0.21,0.5,0.21,0.21,0.18317355
3,13,3,0,0.29201666,0,0,0,444.6,15.6,31,878,869,12.8,10.6,15.6,39,45,62,1,0,743,0,0,698,0.21,0.5,0.21,0.21,0.1817629
3,14,3,0,0.29098332,0,0,0,322.44168,15.6,35,811,852,12.8,10.0,13.9,39,77,69,0,0,311,0,0,5,0.21,0.5,0.21,0.21,0.17631459
3,15,3,0,0.30725,0,0,0,288.42084,15.6,35,675,809,12.2,9.4,13.3,40,80,75,0,0,200,0,0,39,0.21,0.21,0.21,0.21,0.17591959
3,16,3,0,0.34101668,0,0,0,258.25418,15.0,38,482,720,13.3,9.4,13.3,33,80,75,0,0,191,0,0,9,0.5,0.21,0.21,0.5,0.18192485
3,17,3,0,0.57926667,0,0,0,252.20416,13.9,34,260,554,12.2,10.0,12.8,42,69,80,0,0,107,0,0,5,0.5,0.21,0.21,0.5,0.1936659
3,18,3,0,0.8458167,0,0,0,14.008333,13.3,40,61,189,12.8,8.9,12.8,51,74,83,0,1,27,0,1,21,0.5,0.21,0.21,0.5,0.19633532
3,19,3,0,1.5707333,0,0,0,0.0,12.8,39,1,0,10.6,9.4,12.8,45,69,75,0,65,2,0,143,0,0.5,0.21,0.21,0.5,0.19729382
3,20,3,0,1.1561834,0,0,0,0.0,12.8,39,0,0,10.0,12.8,12.8,77,55,77,0,218,0,0,413,0,0.5,0.21,0.21,0.5,0.2065302
3,21,3,0,2.8278,0,0,0,0.0,12.2,40,0,0,9.4,13.9,12.2,80,55,80,0,385,0,0,377,0,0.21,0.21,0.21,0.21,0.20201653
3,22,3,0,0.6282833,0,0,0,0.0,13.3,33,0,0,9.4,15.0,12.2,80,62,80,0,493,0,0,366,0,0.21,0.21,0.21,0.21,0.19091786
3,23,3,0,0.57875,0,0,0,0.0,12.2,42,0,0,10.0,15.0,12.8,69,67,53,0,744,0,0,730,0,0.21,0.21,0.21,0.21,0.18831588
3,24,3,0,0.696825,0,0,0,0.0,12.8,51,0,0,8.9,15.6,14.4,74,67,48,1,878,0,1,929,0,0.21,0.21,0.21,0.21,0.18578054
3,1,4,0,0.76413333,0,0,0,0.0,10.6,45,0,0,9.4,15.6,12.8,69,62,53,65,743,0,143,698,0,0.21,0.21,0.21,0.21,0.18289115
3,2,4,0,0.80015,0,0,0,0.0,10.0,77,0,0,12.8,13.9,11.7,55,69,69,218,311,0,413,5,0,0.21,0.21,0.21,0.21,0.18509091
3,3,4,0,0.59706664,0,0,0,0.0,9.4,80,0,0,13.9,13.3,11.1,55,75,74,385,200,0,377,39,0,0.21,0.21,0.21,0.21,0.18521
3,4,4,0,0.37171668,0,0,0,0.0,9.4,80,0,0,15.0,13.3,12.2,62,75,55,493,191,0,366,9,0,0.21,0.21,0.5,0.21,0.19411528
3,5,4,0,0.36805,0,0,0,0.0,10.0,69,0,0,15.0,12.8,12.2,67,80,53,744,107,0,730,5,0,0.21,0.21,0.5,0.21,0.20779313
3,6,4,0,0.36273333,0,0,0,0.0,8.9,74,1,1,15.6,12.8,12.2,67,83,53,878,27,2,929,21,2,0.21,0.21,0.5,0.21,0.20891665
3,7,4,0,0.36045,0,0,0,33.8,9.4,69,65,143,15.6,12.8,11.1,62,75,74,743,2,68,698,0,296,0.21,0.21,0.5,0.21,0.20341343
3,8,4,0,0.36751667,0,0,0,90.129166,12.8,55,218,413,13.9,12.8,12.2,69,77,72,311,0,273,5,0,644,0.21,0.21,0.5,0.21,0.20612648
3,9,4,0,0.3761,0,0,0,203.9875,13.9,55,385,377,13.3,12.2,14.4,75,80,58,200,0,494,39,0,791,0.21,0.21,0.21,0.21,0.1990467
3,10,4,0,0.54861665,0,0,0,416.34583,15.0,62,493,366,13.3,12.2,16.7,75,80,45,191,0,685,9,0,868,0.21,0.5,0.21,0.21,0.19764367
3,11,4,0,0.8301167,0,0,0,549.06665,15.0,67,744,730,12.8,12.8,16.7,80,53,46,107,0,816,5,0,900,0.21,0.5,0.21,0.21,0.19247298
3,12,4,0,1.0573,0,0,0,533.5625,15.6,67,878,929,12.8,14.4,16.1,83,48,58,27,0,847,21,0,888,0.21,0.5,0.21,0.21,0.18914671
3,13,4,0,1.0136167,0,0,0,684.2083,15.6,62,743,698,12.8,12.8,16.7,75,53,54,2,0,860,0,0,806,0.21,0.5,0.21,0.21,0.18810934
3,14,4,0,0.6407667,0,0,0,648.69165,13.9,69,311,5,12.8,11.7,16.1,77,69,58,0,0,688,0,0,582,0.21,0.5,0.21,0.21,0.18702303
3,15,4,0,0.6236167,0,0,0,556.06665,13.3,75,200,39,12.2,11.1,16.7,80,74,54,0,0,626,0,0,726,0.21,0.21,0.21,0.21,0.1869993
3,16,4,0,2.22895,0,0,0,434.30832,13.3,75,191,9,12.2,12.2,15.0,80,55,65,0,0,163,0,0,47,0.5,0.21,0.21,0.5,0.19084734
3,17,4,0,0.52536666,0,0,0,316.2125,12.8,80,107,5,12.8,12.2,16.7,53,53,54,0,0,217,0,0,326,0.5,0.21,0.21,0.5,0.19386005
3,18,4,0,0.36878332,0,0,0,101.45,12.8,83,27,21,14.4,12.2,17.2,48,53,43,0,2,60,0,2,58,0.5,0.21,0.21,0.5,0.20057072
3,19,4,0,0.6561,0,0,0,0.0,12.8,75,2,0,12.8,11.1,15.0,53,74,54,0,68,1,0,296,3,0.5,0.21,0.21,0.5,0.20532617
3,20,4,0,0.81486666,0,0,0,0.0,12.8,77,0,0,11.7,12.2,13.9,69,72,60,0,273,0,0,644,0,0.5,0.21,0.21,0.5,0.21284895
3,21,4,0,0.81301665,0,0,0,0.0,12.2,80,0,0,11.1,14.4,12.2,74,58,80,0,494,0,0,791,0,0.21,0.21,0.21,0.21,0.20376363
3,22,4,0,0.56165,0,0,0,0.0,12.2,80,0,0,12.2,16.7,12.8,55,45,75,0,685,0,0,868,0,0.21,0.21,0.21,0.21,0.18542984
3,23,4,0,0.4194,0,0,0,0.0,12.8,53,0,0,12.2,16.7,13.9,53,46,51,0,816,0,0,900,0,0.21,0.21,0.21,0.21,0.17467734
3,24,4,0,0.39398333,0,0,0,0.0,14.4,48,0,0,12.2,16.1,13.9,53,58,69,2,847,0,2,888,0,0.21,0.21,0.21,0.21,0.16588609
3,1,5,0,0.33361667,0,0,0,0.0,12.8,53,0,0,11.1,16.7,13.9,74,54,40,68,860,0,296,806,0,0.21,0.21,0.21,0.21,0.16530462
3,2,5,0,0.33338332,0,0,0,0.0,11.7,69,0,0,12.2,16.1,13.3,72,58,44,273,688,0,644,582,0,0.21,0.21,0.21,0.21,0.16997628
